date,mess_name,meal_type,menu_name,hostel_occupancy_pct,exam_day,holiday,special_event,temperature_c,rainfall_mm,humidity_pct,students_expected,students_present,food_prepared_kg,food_consumed_kg,food_wasted_kg,food_cost_per_kg,day_of_week,day_of_week_num,month,is_weekend,semester,portion_kg,planned_preparation_kg,waste_rate,lag_1,lag_7,rolling_7_demand
2025-04-28,Academic Block Mess,Breakfast,Poha,83.27,0,0,0,32.85,0.15,50.53,340,316,110.04,93.58,16.460000000000008,90,Monday,0,4,0,4,0.3,110.16,0.1495819701926573,279.0,312.0,282.42857142857144
2025-04-29,Academic Block Mess,Breakfast,Idli_Dosa,84.81,0,0,0,33.0,0.75,65.84,379,373,121.14,109.22,11.920000000000002,90,Tuesday,1,4,0,4,0.3,122.796,0.0983985471355456,316.0,354.0,283.0
2025-04-30,Academic Block Mess,Breakfast,Idli_Dosa,85.28,0,0,0,30.79,1.37,60.51,374,359,120.74,105.67,15.069999999999991,90,Wednesday,2,4,0,4,0.3,121.17600000000002,0.1248136491634917,373.0,158.0,285.7142857142857
2025-05-01,Academic Block Mess,Breakfast,Sandwich,88.21,0,0,0,33.92,0.02,55.82,325,314,107.58,92.26,15.319999999999991,90,Thursday,3,5,0,4,0.3,105.3,0.1424056516081055,359.0,324.0,314.42857142857144
2025-05-02,Academic Block Mess,Breakfast,Sandwich,90.64,0,0,0,37.32,0.0,68.85,331,315,106.17,90.91,15.260000000000003,90,Friday,4,5,0,4,0.3,107.244,0.1437317509654328,314.0,303.0,313.0
2025-05-03,Academic Block Mess,Breakfast,Idli_Dosa,86.03,0,0,0,31.41,0.0,67.89,306,293,101.08,84.98,16.099999999999994,90,Saturday,5,5,1,4,0.3,99.144,0.1592797783933517,315.0,247.0,314.7142857142857
2025-05-04,Academic Block Mess,Breakfast,Paratha,80.45,0,0,0,33.47,0.98,60.88,299,283,95.61,78.45,17.159999999999997,90,Sunday,6,5,1,4,0.3,96.876,0.179479133981801,293.0,279.0,321.2857142857143
2025-05-05,Academic Block Mess,Breakfast,Poha,60.6,0,1,0,30.83,0.03,57.52,167,152,54.55,43.62,10.93,90,Monday,0,5,0,4,0.3,54.108,0.2003666361136572,283.0,316.0,321.85714285714283
2025-05-06,Academic Block Mess,Breakfast,Upma,79.32,0,0,0,31.47,0.0,61.1,339,330,115.23,91.45,23.78,90,Tuesday,1,5,0,4,0.3,109.836,0.2063698689577367,152.0,373.0,298.42857142857144
2025-05-07,Academic Block Mess,Breakfast,Poha,81.87,1,0,0,31.16,0.0,57.59,309,291,103.6,85.36,18.239999999999995,90,Wednesday,2,5,0,4,0.3,100.116,0.176061776061776,330.0,359.0,292.2857142857143
2025-05-08,Academic Block Mess,Breakfast,Idli_Dosa,92.94,0,0,0,36.52,0.67,61.3,381,349,120.78,103.05,17.730000000000004,90,Thursday,3,5,0,4,0.3,123.444,0.146795827123696,291.0,314.0,282.57142857142856
2025-05-09,Academic Block Mess,Breakfast,Idli_Dosa,82.37,0,0,0,29.36,0.65,54.58,379,349,125.13,98.3,26.83,90,Friday,4,5,0,4,0.3,122.796,0.214417006313434,349.0,315.0,287.57142857142856
2025-05-10,Academic Block Mess,Breakfast,Idli_Dosa,82.61,0,0,0,28.62,0.0,71.38,285,257,94.78,75.73,19.05,90,Saturday,5,5,1,4,0.3,92.34,0.2009917704156995,349.0,293.0,292.42857142857144
2025-05-11,Academic Block Mess,Breakfast,Paratha,83.1,0,0,0,31.31,0.0,56.07,297,278,97.98,82.21,15.77000000000001,90,Sunday,6,5,1,4,0.3,96.228,0.1609512145335783,257.0,283.0,287.2857142857143
2025-05-12,Academic Block Mess,Breakfast,Sandwich,85.12,0,0,0,31.68,0.85,60.36,348,338,114.85,96.67,18.179999999999996,90,Monday,0,5,0,4,0.3,112.752,0.1582934262080974,278.0,152.0,286.57142857142856
2025-05-13,Academic Block Mess,Breakfast,Upma,83.29,0,0,0,31.44,0.0,62.5,331,318,106.33,92.15,14.179999999999993,90,Tuesday,1,5,0,4,0.3,107.244,0.1333584124894196,338.0,330.0,313.14285714285717
2025-05-14,Academic Block Mess,Breakfast,Sandwich,77.61,0,0,0,30.84,0.0,55.64,333,306,113.24,90.37,22.86999999999999,90,Wednesday,2,5,0,4,0.3,107.892,0.201960438007771,318.0,291.0,311.42857142857144
2025-05-15,Academic Block Mess,Breakfast,Idli_Dosa,80.84,1,0,0,33.01,0.0,59.88,362,334,121.12,97.7,23.42,90,Thursday,3,5,0,4,0.3,117.288,0.1933619550858652,306.0,349.0,313.57142857142856
2025-05-16,Academic Block Mess,Breakfast,Idli_Dosa,89.5,1,0,0,30.71,0.96,71.94,339,332,110.03,97.49,12.540000000000006,90,Friday,4,5,0,4,0.3,109.836,0.113968917567936,334.0,349.0,311.42857142857144
2025-05-17,Academic Block Mess,Breakfast,Poha,97.24,1,0,0,31.07,0.0,63.44,239,230,78.46,67.16,11.299999999999995,90,Saturday,5,5,1,4,0.3,77.436,0.1440224318123884,332.0,257.0,309.0
2025-05-18,Academic Block Mess,Breakfast,Idli_Dosa,91.16,0,0,0,32.58,0.86,58.46,304,279,96.54,77.45,19.090000000000003,90,Sunday,6,5,1,4,0.3,98.496,0.1977418686554796,230.0,278.0,305.14285714285717
2025-05-19,Academic Block Mess,Breakfast,Idli_Dosa,78.84,0,0,0,30.12,1.1,58.62,340,313,116.03,90.68,25.349999999999994,90,Monday,0,5,0,4,0.3,110.16,0.2184779798328018,279.0,338.0,305.2857142857143
2025-05-20,Academic Block Mess,Breakfast,Upma,83.64,0,0,0,31.9,0.0,65.08,323,314,109.28,88.38,20.90000000000001,90,Tuesday,1,5,0,4,0.3,104.652,0.1912518301610542,313.0,318.0,301.7142857142857
2025-05-21,Academic Block Mess,Breakfast,Poha,84.71,0,0,0,33.47,2.13,60.68,360,339,119.69,98.95,20.739999999999995,90,Wednesday,2,5,0,4,0.3,116.64,0.1732809758542902,314.0,306.0,301.14285714285717
2025-05-22,Academic Block Mess,Breakfast,Upma,83.9,0,0,0,30.55,0.0,64.51,343,311,116.93,90.28,26.65000000000001,90,Thursday,3,5,0,4,0.3,111.132,0.2279141366629608,339.0,334.0,305.85714285714283
2025-05-23,Academic Block Mess,Breakfast,Sandwich,86.43,0,0,0,30.42,0.23,59.88,328,314,109.62,92.44,17.180000000000007,90,Friday,4,5,0,4,0.3,106.272,0.1567232256887429,311.0,332.0,302.57142857142856
2025-05-24,Academic Block Mess,Breakfast,Paratha,85.51,0,0,0,33.53,0.0,60.98,314,300,104.52,85.18,19.33999999999999,90,Saturday,5,5,1,4,0.3,101.736,0.1850363566781476,314.0,230.0,300.0
2025-05-25,Academic Block Mess,Breakfast,Poha,89.26,0,0,0,28.58,0.0,61.82,305,287,102.92,81.9,21.02,90,Sunday,6,5,1,4,0.3,98.82,0.2042363000388651,300.0,279.0,310.0
2025-05-26,Academic Block Mess,Breakfast,Paratha,85.33,0,0,0,31.48,3.64,70.42,406,388,130.38,110.26,20.11999999999999,90,Monday,0,5,0,4,0.3,131.544,0.1543181469550543,287.0,313.0,311.14285714285717
2025-05-27,Academic Block Mess,Breakfast,Poha,87.39,0,0,0,29.24,0.48,59.91,345,336,112.37,93.13,19.24000000000001,90,Tuesday,1,5,0,4,0.3,111.78,0.1712200765328825,388.0,314.0,321.85714285714283
2025-05-28,Academic Block Mess,Breakfast,Idli_Dosa,83.24,0,0,0,31.6,0.0,59.52,370,355,124.57,100.02,24.55,90,Wednesday,2,5,0,4,0.3,119.88,0.1970779481416071,336.0,339.0,325.0
2025-05-29,Academic Block Mess,Breakfast,Paratha,85.7,0,0,0,33.58,0.06,55.03,412,383,136.57,110.4,26.169999999999987,90,Thursday,3,5,0,4,0.3,133.488,0.1916233433404114,355.0,311.0,327.2857142857143
2025-05-30,Academic Block Mess,Breakfast,Upma,90.58,0,0,0,28.58,0.53,64.07,328,304,107.15,86.37,20.78,90,Friday,4,5,0,4,0.3,106.272,0.1939337377508166,383.0,314.0,337.57142857142856
2025-05-31,Academic Block Mess,Breakfast,Paratha,84.15,0,0,0,30.45,0.0,63.82,308,281,102.83,79.75,23.08,90,Saturday,5,5,1,4,0.3,99.792,0.2244481182534279,304.0,300.0,336.14285714285717
2025-06-01,Academic Block Mess,Breakfast,Sandwich,88.71,0,0,0,29.52,0.0,53.39,259,235,85.66,66.25,19.41,90,Sunday,6,6,1,0,0.3,83.91600000000001,0.2265935092225075,281.0,287.0,333.42857142857144
2025-06-02,Academic Block Mess,Breakfast,Sandwich,86.58,0,0,0,30.73,0.0,58.37,346,334,113.36,93.67,19.69,90,Monday,0,6,0,0,0.3,112.104,0.1736944248412138,235.0,388.0,326.0
2025-06-03,Academic Block Mess,Breakfast,Upma,83.55,0,0,0,31.9,22.21,84.86,314,300,100.3,87.47,12.829999999999998,90,Tuesday,1,6,0,0,0.3,101.736,0.1279162512462612,334.0,336.0,318.2857142857143
2025-06-04,Academic Block Mess,Breakfast,Paratha,76.99,0,0,0,32.83,6.98,68.88,372,352,120.75,97.48,23.27,90,Wednesday,2,6,0,0,0.3,120.528,0.1927122153209109,300.0,355.0,313.14285714285717
2025-06-05,Academic Block Mess,Breakfast,Paratha,66.26,0,1,0,27.45,22.67,98.0,206,193,65.06,54.17,10.89,90,Thursday,3,6,0,0,0.3,66.744,0.167383953273901,352.0,383.0,312.7142857142857
2025-06-06,Academic Block Mess,Breakfast,Upma,78.61,0,0,0,30.64,0.0,59.07,323,303,105.6,84.6,21.0,90,Friday,4,6,0,0,0.3,104.652,0.1988636363636363,193.0,304.0,285.57142857142856
2025-06-07,Academic Block Mess,Breakfast,Paratha,72.84,1,0,0,30.56,0.0,54.68,249,239,81.53,67.16,14.370000000000005,90,Saturday,5,6,1,0,0.3,80.676,0.1762541395805225,303.0,281.0,285.42857142857144
2025-06-08,Academic Block Mess,Breakfast,Poha,95.97,0,0,0,28.81,0.0,60.28,302,289,101.49,81.08,20.41,90,Sunday,6,6,1,0,0.3,97.848,0.2011035570006897,239.0,235.0,279.42857142857144
2025-06-09,Academic Block Mess,Breakfast,Upma,93.29,0,0,0,29.45,0.0,63.82,323,319,102.82,89.39,13.429999999999993,90,Monday,0,6,0,0,0.3,104.652,0.1306166115541722,289.0,334.0,287.14285714285717
2025-06-10,Academic Block Mess,Breakfast,Poha,85.98,0,0,0,30.99,6.44,68.77,356,347,114.69,102.78,11.909999999999997,90,Tuesday,1,6,0,0,0.3,115.344,0.1038451477896939,319.0,300.0,285.0
2025-06-11,Academic Block Mess,Breakfast,Poha,89.65,1,0,0,29.18,0.0,60.98,298,270,101.07,76.87,24.19999999999999,90,Wednesday,2,6,0,0,0.3,96.552,0.2394380132581378,347.0,352.0,291.7142857142857
2025-06-12,Academic Block Mess,Breakfast,Idli_Dosa,88.18,0,0,0,31.66,4.77,63.5,366,339,116.65,99.24,17.41000000000001,90,Thursday,3,6,0,0,0.3,118.584,0.1492498928418346,270.0,193.0,280.0
2025-06-13,Academic Block Mess,Breakfast,Paratha,68.6,0,1,0,27.12,0.0,58.77,196,179,63.23,52.96,10.269999999999996,90,Friday,4,6,0,0,0.3,63.504,0.1624229005219041,339.0,303.0,300.85714285714283
2025-06-14,Academic Block Mess,Breakfast,Idli_Dosa,92.97,0,0,0,26.58,0.0,58.24,303,273,100.25,78.19,22.06,90,Saturday,5,6,1,0,0.3,98.172,0.2200498753117207,179.0,239.0,283.14285714285717
2025-06-15,Academic Block Mess,Breakfast,Sandwich,90.53,1,0,0,27.59,0.0,67.49,234,224,79.39,66.49,12.900000000000006,90,Sunday,6,6,1,0,0.3,75.816,0.1624889784607633,273.0,289.0,288.0
2025-06-16,Academic Block Mess,Breakfast,Paratha,79.53,0,0,0,27.47,0.0,59.98,378,364,123.72,104.56,19.16,90,Monday,0,6,0,0,0.3,122.472,0.1548658260588425,224.0,319.0,278.7142857142857
2025-06-17,Academic Block Mess,Breakfast,Idli_Dosa,77.95,0,0,0,32.53,0.0,55.45,374,365,120.65,100.96,19.69000000000001,90,Tuesday,1,6,0,0,0.3,121.17600000000002,0.1631993369249897,364.0,347.0,285.14285714285717
2025-06-18,Academic Block Mess,Breakfast,Idli_Dosa,66.86,0,1,0,28.67,6.09,65.15,168,153,53.31,42.46,10.85,90,Wednesday,2,6,0,0,0.3,54.432,0.2035265428625023,365.0,270.0,287.7142857142857
2025-06-19,Academic Block Mess,Breakfast,Sandwich,84.26,0,0,0,25.15,9.24,78.04,321,313,108.11,86.91,21.200000000000003,90,Thursday,3,6,0,0,0.3,104.004,0.1960965683100546,153.0,339.0,271.0
2025-06-20,Academic Block Mess,Breakfast,Upma,84.23,0,0,0,28.04,0.0,62.78,328,322,109.62,91.61,18.010000000000005,90,Friday,4,6,0,0,0.3,106.272,0.1642948367086298,313.0,179.0,267.2857142857143
2025-06-21,Academic Block Mess,Breakfast,Idli_Dosa,84.45,0,0,0,31.43,0.0,65.93,295,273,99.03,79.53,19.5,90,Saturday,5,6,1,0,0.3,95.58,0.1969100272644653,322.0,273.0,287.7142857142857
2025-06-22,Academic Block Mess,Breakfast,Paratha,73.28,0,0,0,26.9,13.49,82.91,291,275,94.07,78.69,15.379999999999995,90,Sunday,6,6,1,0,0.3,94.284,0.1634952694801743,273.0,224.0,287.7142857142857
2025-06-23,Academic Block Mess,Breakfast,Poha,87.8,0,0,0,28.94,0.0,51.38,361,339,117.24,97.09,20.14999999999999,90,Monday,0,6,0,0,0.3,116.964,0.1718696690549299,275.0,364.0,295.0
2025-06-24,Academic Block Mess,Breakfast,Idli_Dosa,84.31,0,0,0,28.44,0.0,47.27,381,375,127.22,111.11,16.11,90,Tuesday,1,6,0,0,0.3,123.444,0.1266310328564691,339.0,365.0,291.42857142857144
2025-06-25,Academic Block Mess,Breakfast,Idli_Dosa,83.87,0,0,0,26.74,31.97,98.0,344,318,114.76,88.64,26.120000000000005,90,Wednesday,2,6,0,0,0.3,111.45600000000002,0.2276054374346462,375.0,153.0,292.85714285714283
2025-06-26,Academic Block Mess,Breakfast,Poha,77.45,0,0,1,25.79,0.0,56.45,394,390,134.35,109.84,24.50999999999999,90,Thursday,3,6,0,0,0.3,127.656,0.1824339411983624,318.0,313.0,316.42857142857144
2025-06-27,Academic Block Mess,Breakfast,Upma,70.52,0,0,0,27.57,0.0,62.6,290,277,91.63,76.72,14.909999999999997,90,Friday,4,6,0,0,0.3,93.96,0.1627196333078685,390.0,322.0,327.42857142857144
2025-06-28,Academic Block Mess,Breakfast,Paratha,77.12,0,0,0,26.86,8.03,68.08,296,288,96.59,79.75,16.840000000000003,90,Saturday,5,6,1,0,0.3,95.904,0.1743451703074852,277.0,273.0,321.0
2025-06-29,Academic Block Mess,Breakfast,Poha,85.44,0,0,0,28.42,0.0,66.18,261,253,87.79,72.52,15.27000000000001,90,Sunday,6,6,1,0,0.3,84.56400000000001,0.1739378061282607,288.0,275.0,323.14285714285717
2025-06-30,Academic Block Mess,Breakfast,Paratha,75.09,0,0,0,27.02,0.0,61.24,372,366,124.27,102.54,21.72999999999999,90,Monday,0,6,0,0,0.3,120.528,0.1748611893457792,253.0,339.0,320.0
2025-07-01,Academic Block Mess,Breakfast,Idli_Dosa,78.12,0,0,0,27.08,0.0,69.85,353,326,114.3,96.35,17.950000000000003,90,Tuesday,1,7,0,5,0.3,114.372,0.1570428696412948,366.0,375.0,323.85714285714283
2025-07-02,Academic Block Mess,Breakfast,Idli_Dosa,91.33,0,0,0,24.24,0.0,59.89,402,397,127.82,114.31,13.509999999999993,90,Wednesday,2,7,0,5,0.3,130.248,0.105695509309967,326.0,318.0,316.85714285714283
2025-07-03,Academic Block Mess,Breakfast,Upma,87.72,0,0,0,28.62,0.0,60.68,344,314,112.77,90.26,22.50999999999999,90,Thursday,3,7,0,5,0.3,111.45600000000002,0.1996098253081492,397.0,390.0,328.14285714285717
2025-07-04,Academic Block Mess,Breakfast,Sandwich,86.94,0,0,0,26.25,2.93,61.13,351,327,118.1,95.21,22.89,90,Friday,4,7,0,5,0.3,113.724,0.1938187976291278,314.0,277.0,317.2857142857143
2025-07-05,Academic Block Mess,Breakfast,Paratha,86.17,0,0,0,24.24,0.0,55.21,321,293,107.05,84.02,23.03,90,Saturday,5,7,1,5,0.3,104.004,0.2151331153666511,327.0,288.0,324.42857142857144
2025-07-06,Academic Block Mess,Breakfast,Sandwich,81.81,0,0,0,24.95,0.0,59.97,260,257,83.4,71.88,11.52000000000001,90,Sunday,6,7,1,5,0.3,84.24000000000001,0.1381294964028778,293.0,253.0,325.14285714285717
2025-07-07,Academic Block Mess,Breakfast,Poha,78.86,0,0,0,25.28,14.87,84.21,350,337,118.41,93.03,25.379999999999995,90,Monday,0,7,0,5,0.3,113.4,0.2143400050671395,257.0,366.0,325.7142857142857
2025-07-08,Academic Block Mess,Breakfast,Sandwich,82.72,0,0,0,25.48,5.98,61.78,346,333,117.95,93.04,24.91,90,Tuesday,1,7,0,5,0.3,112.104,0.2111911827045358,337.0,326.0,321.57142857142856
2025-07-09,Academic Block Mess,Breakfast,Idli_Dosa,82.87,0,0,0,27.26,0.0,63.29,354,345,119.61,98.15,21.459999999999997,90,Wednesday,2,7,0,5,0.3,114.696,0.1794164367527798,333.0,397.0,322.57142857142856
2025-07-10,Academic Block Mess,Breakfast,Poha,59.23,0,1,0,27.16,0.0,59.05,168,157,54.0,44.29,9.71,90,Thursday,3,7,0,5,0.3,54.432,0.1798148148148148,345.0,314.0,315.14285714285717
2025-07-11,Academic Block Mess,Breakfast,Sandwich,81.13,0,0,0,24.35,7.38,61.26,343,310,111.26,89.93,21.33,90,Friday,4,7,0,5,0.3,111.132,0.1917131044400503,157.0,327.0,292.7142857142857
2025-07-12,Academic Block Mess,Breakfast,Paratha,82.74,0,0,0,23.79,6.43,65.69,311,293,104.53,83.85,20.680000000000007,90,Saturday,5,7,1,5,0.3,100.764,0.1978379412608821,310.0,293.0,290.2857142857143
2025-07-13,Academic Block Mess,Breakfast,Sandwich,90.51,0,0,0,25.37,5.64,75.97,286,266,95.92,75.71,20.210000000000008,90,Sunday,6,7,1,5,0.3,92.664,0.2106964136780651,293.0,257.0,290.2857142857143
2025-07-14,Academic Block Mess,Breakfast,Sandwich,83.65,0,0,0,26.2,0.0,55.61,330,304,111.81,87.8,24.010000000000005,90,Monday,0,7,0,5,0.3,106.92,0.2147392898667382,266.0,337.0,291.57142857142856
2025-07-15,Academic Block Mess,Breakfast,Idli_Dosa,77.87,0,0,0,25.62,0.0,55.38,386,351,125.32,99.36,25.959999999999997,90,Tuesday,1,7,0,5,0.3,125.064,0.2071496967762527,304.0,333.0,286.85714285714283
2025-07-16,Academic Block Mess,Breakfast,Upma,84.01,0,0,0,24.63,6.2,63.81,325,296,105.02,84.46,20.56,90,Wednesday,2,7,0,5,0.3,105.3,0.1957722338602171,351.0,345.0,289.42857142857144
2025-07-17,Academic Block Mess,Breakfast,Idli_Dosa,69.9,0,0,1,22.29,0.0,63.78,349,326,111.07,92.14,18.929999999999996,90,Thursday,3,7,0,5,0.3,113.076,0.1704330602322858,296.0,157.0,282.42857142857144
2025-07-18,Academic Block Mess,Breakfast,Poha,77.54,0,0,0,26.67,0.0,50.34,329,315,105.88,87.61,18.27,90,Friday,4,7,0,5,0.3,106.596,0.1725538345296562,326.0,310.0,306.57142857142856
2025-07-19,Academic Block Mess,Breakfast,Sandwich,82.79,0,0,0,26.26,0.0,56.06,254,246,83.65,69.18,14.47,90,Saturday,5,7,1,5,0.3,82.296,0.1729826658696951,315.0,293.0,307.2857142857143
2025-07-20,Academic Block Mess,Breakfast,Paratha,85.73,0,0,0,26.07,10.1,79.87,301,280,100.89,77.89,23.0,90,Sunday,6,7,1,5,0.3,97.524,0.2279710575874715,246.0,266.0,300.57142857142856
2025-07-21,Academic Block Mess,Breakfast,Sandwich,75.32,0,0,1,23.43,0.0,59.26,336,320,109.17,94.8,14.370000000000005,90,Monday,0,7,0,5,0.3,108.864,0.131629568562792,280.0,304.0,302.57142857142856
2025-07-22,Academic Block Mess,Breakfast,Paratha,80.92,0,0,0,25.28,16.21,81.92,374,347,121.21,102.01,19.19999999999999,90,Tuesday,1,7,0,5,0.3,121.17600000000002,0.1584027720485107,320.0,351.0,304.85714285714283
2025-07-23,Academic Block Mess,Breakfast,Idli_Dosa,81.96,0,0,0,24.74,7.14,65.96,362,339,122.36,95.26,27.099999999999994,90,Wednesday,2,7,0,5,0.3,117.288,0.221477607061131,347.0,296.0,304.2857142857143
2025-07-24,Academic Block Mess,Breakfast,Sandwich,82.43,0,0,0,26.32,0.0,59.97,356,350,114.21,98.0,16.209999999999994,90,Thursday,3,7,0,5,0.3,115.344,0.1419315296383853,339.0,326.0,310.42857142857144
2025-07-25,Academic Block Mess,Breakfast,Upma,87.79,0,0,0,26.83,17.41,84.03,319,305,101.03,86.69,14.340000000000003,90,Friday,4,7,0,5,0.3,103.356,0.1419380382064733,350.0,315.0,313.85714285714283
2025-07-26,Academic Block Mess,Breakfast,Idli_Dosa,87.26,0,0,0,24.93,7.79,66.16,287,264,94.6,76.19,18.41,90,Saturday,5,7,1,5,0.3,92.988,0.1946088794926004,305.0,246.0,312.42857142857144
2025-07-27,Academic Block Mess,Breakfast,Upma,75.99,0,0,0,24.3,0.0,54.99,235,226,77.37,62.66,14.710000000000008,90,Sunday,6,7,1,5,0.3,76.14,0.190125371591056,264.0,280.0,315.0
2025-07-28,Academic Block Mess,Breakfast,Paratha,74.85,0,0,0,26.99,1.78,65.53,387,350,128.87,98.1,30.77000000000001,90,Monday,0,7,0,5,0.3,125.388,0.2387677504461861,226.0,320.0,307.2857142857143
2025-07-29,Academic Block Mess,Breakfast,Upma,83.94,0,0,0,23.67,0.0,70.91,339,315,113.7,91.89,21.81,90,Tuesday,1,7,0,5,0.3,109.836,0.191820580474934,350.0,347.0,311.57142857142856
2025-07-30,Academic Block Mess,Breakfast,Poha,79.1,0,0,0,22.05,0.0,63.28,353,321,115.75,93.2,22.55,90,Wednesday,2,7,0,5,0.3,114.372,0.194816414686825,315.0,339.0,307.0
2025-07-31,Academic Block Mess,Breakfast,Idli_Dosa,58.33,0,1,0,24.88,2.84,60.29,171,162,57.06,44.91,12.150000000000006,90,Thursday,3,7,0,5,0.3,55.404,0.2129337539432177,321.0,350.0,304.42857142857144
2025-08-01,Academic Block Mess,Breakfast,Sandwich,87.44,0,0,0,22.9,0.0,54.62,349,342,117.3,98.35,18.950000000000003,90,Friday,4,8,0,5,0.3,113.076,0.1615515771526002,162.0,305.0,277.57142857142856
2025-08-02,Academic Block Mess,Breakfast,Sandwich,73.32,0,0,0,25.97,0.0,67.97,252,246,84.44,72.82,11.620000000000005,90,Saturday,5,8,1,5,0.3,81.648,0.1376125059213643,342.0,264.0,282.85714285714283
2025-08-03,Academic Block Mess,Breakfast,Idli_Dosa,73.7,0,0,0,20.98,0.0,63.71,285,281,93.56,78.01,15.549999999999995,90,Sunday,6,8,1,5,0.3,92.34,0.1662035057716972,246.0,226.0,280.2857142857143
2025-08-04,Academic Block Mess,Breakfast,Idli_Dosa,73.4,0,0,0,24.07,4.41,66.13,384,377,129.74,111.9,17.840000000000003,90,Monday,0,8,0,5,0.3,124.416,0.1375057807923539,281.0,350.0,288.14285714285717
2025-08-05,Academic Block Mess,Breakfast,Poha,81.72,0,0,0,24.87,0.0,58.83,327,297,103.95,87.57,16.38000000000001,90,Tuesday,1,8,0,5,0.3,105.948,0.1575757575757576,377.0,315.0,292.0
2025-08-06,Academic Block Mess,Breakfast,Paratha,77.96,0,0,0,19.79,6.36,67.56,385,370,126.51,102.43,24.08,90,Wednesday,2,8,0,5,0.3,124.74,0.1903406845308671,297.0,321.0,289.42857142857144
2025-08-07,Academic Block Mess,Breakfast,Poha,78.53,0,0,0,23.04,0.0,54.03,338,306,115.45,90.34,25.11,90,Thursday,3,8,0,5,0.3,109.512,0.2174967518406236,370.0,162.0,296.42857142857144
2025-08-08,Academic Block Mess,Breakfast,Upma,81.93,0,0,0,24.77,9.88,64.82,338,328,113.57,93.61,19.959999999999997,90,Friday,4,8,0,5,0.3,109.512,0.1757506383728097,306.0,342.0,317.0
2025-08-09,Academic Block Mess,Breakfast,Paratha,65.87,0,0,0,21.43,0.0,57.76,296,292,100.55,83.08,17.47,90,Saturday,5,8,1,5,0.3,95.904,0.1737444057682745,328.0,246.0,315.0
2025-08-10,Academic Block Mess,Breakfast,Paratha,76.3,0,0,0,20.68,2.39,61.27,299,279,98.21,79.45,18.75999999999999,90,Sunday,6,8,1,5,0.3,96.876,0.1910192444761225,292.0,281.0,321.57142857142856
2025-08-11,Academic Block Mess,Breakfast,Idli_Dosa,80.08,0,0,0,21.82,3.6,68.29,376,372,128.07,109.55,18.52,90,Monday,0,8,0,5,0.3,121.824,0.1446084172718044,279.0,377.0,321.2857142857143
2025-08-12,Academic Block Mess,Breakfast,Sandwich,85.57,0,0,0,23.6,3.24,59.48,328,319,111.81,88.68,23.129999999999995,90,Tuesday,1,8,0,5,0.3,106.272,0.2068687952777032,372.0,297.0,320.57142857142856
2025-08-13,Academic Block Mess,Breakfast,Idli_Dosa,78.48,0,0,0,21.38,0.0,69.57,389,366,132.91,107.05,25.86,90,Wednesday,2,8,0,5,0.3,126.036,0.1945677526145512,319.0,370.0,323.7142857142857
2025-08-14,Academic Block Mess,Breakfast,Idli_Dosa,71.32,0,0,0,21.22,0.0,59.81,358,338,119.02,95.69,23.33,90,Thursday,3,8,0,5,0.3,115.992,0.1960174760544446,366.0,306.0,323.14285714285717
2025-08-15,Academic Block Mess,Breakfast,Upma,76.81,0,0,0,23.66,16.22,81.15,313,298,101.57,87.07,14.5,90,Friday,4,8,0,5,0.3,101.412,0.1427586885891503,338.0,328.0,327.7142857142857
2025-08-16,Academic Block Mess,Breakfast,Sandwich,67.62,0,0,0,20.79,0.0,57.76,266,251,87.71,71.06,16.64999999999999,90,Saturday,5,8,1,5,0.3,86.184,0.1898301219929311,298.0,292.0,323.42857142857144
2025-08-17,Academic Block Mess,Breakfast,Upma,79.24,0,0,0,24.24,17.07,92.54,255,250,81.81,71.42,10.39,90,Sunday,6,8,1,5,0.3,82.62,0.1270015890477936,251.0,279.0,317.57142857142856
2025-08-18,Academic Block Mess,Breakfast,Upma,79.36,0,0,0,22.45,19.09,89.91,360,341,117.48,97.6,19.88000000000001,90,Monday,0,8,0,5,0.3,116.64,0.1692202928157985,250.0,372.0,313.42857142857144
2025-08-19,Academic Block Mess,Breakfast,Sandwich,75.07,0,0,0,23.52,10.62,69.82,334,324,110.41,91.37,19.039999999999992,90,Tuesday,1,8,0,5,0.3,108.216,0.172448147812698,341.0,319.0,309.0
2025-08-20,Academic Block Mess,Breakfast,Idli_Dosa,80.4,0,0,0,19.35,0.0,63.06,359,345,119.66,96.75,22.91,90,Wednesday,2,8,0,5,0.3,116.31600000000002,0.1914591342136052,324.0,366.0,309.7142857142857
2025-08-21,Academic Block Mess,Breakfast,Sandwich,79.53,0,0,0,19.63,4.11,63.0,345,334,109.14,92.44,16.700000000000003,90,Thursday,3,8,0,5,0.3,111.78,0.1530144768187649,345.0,338.0,306.7142857142857
2025-08-22,Academic Block Mess,Breakfast,Paratha,83.04,0,0,0,23.44,4.88,70.02,370,334,121.86,96.64,25.22,90,Friday,4,8,0,5,0.3,119.88,0.2069588051862793,334.0,298.0,306.14285714285717
2025-08-23,Academic Block Mess,Breakfast,Sandwich,77.73,0,0,0,24.51,0.0,63.09,260,243,86.41,71.32,15.090000000000003,90,Saturday,5,8,1,5,0.3,84.24000000000001,0.1746325656752691,334.0,251.0,311.2857142857143
